sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_middle,bb_percent,atr_14,stoch_k,stoch_d,cci_20,williams_r,volume_sma,price_volume_trend,close_sma20_ratio,volume_ratio,volatility,outcome,symbol,timestamp
164.90142459033697,127.74465175076855,123.41265987587666,116.3493965365412,148.00924208841317,41.792419937728795,0.6063076567525467,0.918415483210121,0.5766803472442663,137.89987193643967,141.997877612697,153.63067426131752,0.36887019043283226,0.8338611805959133,33.93037314451603,46.45194839159982,106.87154674564339,-19.21757887377576,113051.48615853209,1274348.9449394548,0.929741552733747,1.269126627791645,0.01665596595771681,HOLD,MSFT,2023-01-01 00:00:00
145.85207096486445,143.66443987853447,144.2199127765229,131.81021332039072,133.8904921887321,35.73457744087107,-0.5485462805486048,1.0530757257900236,0.08220433631370518,167.20235032203485,137.65527029029127,155.07882674306774,0.7649073007405081,1.6586875837767157,44.137640520884666,22.93958548034424,-24.624155384372777,-57.70747850034581,728854.1874489441,-226112.55846917522,1.0198873094473777,0.3280399008073617,0.010861735178891187,BUY,AMZN,2023-01-01 00:05:00
169.43065614302077,124.22740237000116,145.45042180111116,121.85407412562417,143.82875127639014,79.67068944780917,-0.6477644817621155,2.527750698071715,-1.9420122465327243,85.93488160048555,132.76542163082314,129.19476523973694,0.740261114506759,0.6300334848026751,53.0437608188739,85.27532856844621,-8.877085789388254,-62.11437470490211,209056.9012461625,486838.29020139994,0.9805359288778077,0.3638063413128761,0.028614064573642427,HOLD,QQQ,2023-01-01 00:10:00
195.69089569224076,138.76115411082878,156.81575864608513,134.4641338002836,170.441951825531,51.11115349993889,3.5777329885681364,0.34101729706737705,0.2151564208915537,175.29657482950842,118.87131868141235,137.73929356953127,0.4841454036120865,3.5980699288713542,42.67533028169724,52.7249007716639,-28.711177046741042,-17.103630015122178,5156064.84244843,225230.24568467322,1.0988903823128073,0.0633631934190522,0.007229114538688823,BUY,AMZN,2023-01-01 00:15:00
142.97539875829992,91.19155999138643,110.82854091797934,145.14719005724197,187.33569965091542,63.32147733620349,-3.1730552873152864,-0.9966467925514988,0.12673148563790018,143.46794717414224,149.35619796583174,158.6011413865794,0.34479760745540194,1.829121355056465,9.152315022804402,58.02007854949881,-12.153199102128948,-68.09048016679688,4367.816234318146,-170881.91697189465,1.0335016827909629,0.7991331165622927,0.051663174901273756,HOLD,QQQ,2023-01-01 00:20:00
142.9758912915246,154.39881122118817,159.81418184618326,178.7889435626043,166.1146199259072,14.751011079060424,-3.1319375926936597,-1.5125447423245213,-0.9714339279224332,157.80641831218648,145.28479340847974,140.96701435591442,0.5884053237152693,0.5578591776370219,20.544540438897958,20.05762350351522,-36.11975034816553,-17.978628194825667,595772.2798138759,401266.73276630836,1.021970550758806,0.3392495589581376,0.03219635558724772,HOLD,AAPL,2023-01-01 00:25:00
197.37638446522175,148.03616426086674,77.39020920993062,141.72291076141752,152.0516962541531,70.13373657897841,1.5630363054274077,2.190342269608444,0.564514442494071,119.08948068105911,100.68293076817872,124.14161440736085,0.5775362015014674,4.600344139790378,20.16146970072085,45.60913863114773,-103.77022439439226,-60.073724710654034,177383.51470677042,588137.2010649646,1.0239405276557703,1.7089202354749404,0.007907334600309292,HOLD,MSFT,2023-01-01 00:30:00
173.02304187458725,123.48734106795428,129.25288619090475,101.25997738337304,193.94035310913281,59.60079533373527,-2.439471212652696,2.5456672207096975,-0.13382935168049312,156.4208724525702,77.21968328786836,124.49032905545644,0.03057410577263009,1.7390051430594655,54.095661871453906,67.56853914487877,-18.014351403200173,-41.478787461054814,1142811.4081820995,2088252.2969678447,0.9909711955218915,1.6167998409386855,0.008676993582434735,HOLD,AAPL,2023-01-01 00:35:00
135.91576842195144,167.77737005297215,132.79315393871138,188.48217108784513,139.61490580845432,15.775019747561972,-4.007060838824319,-0.6727128464833734,-1.9510815662936234,218.77198827279793,132.17508544632614,130.88005444352152,0.6395012952938178,1.3665145080420158,9.765475639534463,65.23861888082138,90.34567705831674,-32.50419612662185,994615.9000827126,1706474.272511001,1.0363610025163092,0.1374734915937834,0.014588629780472461,SELL,MSFT,2023-01-01 00:40:00
166.27680130757895,176.12710412879676,160.83317065178096,125.21311572431873,179.92758015100722,69.4001855333544,2.028533975939815,0.033284907910031504,0.6950751080610454,146.0068542173118,169.04988168953747,139.83169148820923,0.19390329536127976,0.07019264011376028,34.325274798482596,17.22802456637174,81.43710994800333,-38.624571205014966,1645416.6454672916,1304801.0246682449,0.9973703387558088,0.17434526435587233,0.0020981715601112064,HOLD,QQQ,2023-01-01 00:45:00
136.09746921562612,99.77320406893078,145.56577131692174,150.12094633265187,140.35811604946164,50.18062349830188,2.5201387923403527,2.044958701407417,0.17481734991455505,82.54720571874756,145.55177791669854,141.70453910422123,0.4636992274686024,4.811496164645308,77.29298201997918,50.86195048512319,-52.73890776712818,-15.246539220579248,828744.703941671,-228073.20401535908,1.0167905815110454,0.3871200466627091,0.02343129232374934,BUY,SPY,2023-01-01 00:50:00
